EpLenMean,EpRewMean,EpThisIter,EpisodesSoFar,TimeElapsed,TimestepsSoFar,entloss,entropy,ev_tdlam_before,meankl,optimgain,surrgain
50.0,-61.14181276133202,40,40,1.7110610008239746,2000,0.0,2.7907321,0.006918549537658691,0.0059342673,0.015360998,0.015360998
50.0,-60.27822314714293,41,81,3.0682570934295654,4050,0.0,2.7693276,0.21861737966537476,0.006557117,0.019360445,0.019360445
50.0,-59.71650628351225,41,122,4.40451979637146,6100,0.0,2.762407,0.139110267162323,0.0066580116,0.018748645,0.018748645
50.0,-59.157352677401434,41,163,5.806977987289429,8150,0.0,2.7245924,0.2717278003692627,0.0059875734,0.017945629,0.017945629
50.0,-59.142869547090996,41,204,7.264642953872681,10200,0.0,2.6864238,0.4587107300758362,0.005226369,0.014313217,0.014313217
50.0,-58.80967978848052,41,245,8.67694902420044,12250,0.0,2.6429827,0.4202089309692383,0.0068184743,0.022830814,0.022830814
50.0,-58.48160050814828,41,286,10.07111406326294,14300,0.0,2.6597714,0.5456278622150421,0.00563508,0.020833056,0.020833056
50.0,-57.30604587137857,41,327,11.619640111923218,16350,0.0,2.6330519,0.4867594838142395,0.0066310214,0.018439759,0.018439759
50.0,-56.422853908707395,41,368,13.005746126174927,18400,0.0,2.6024795,0.490786612033844,0.007058638,0.020445663,0.020445663
50.0,-56.23402366839559,41,409,14.470432043075562,20450,0.0,2.5496876,0.3868193030357361,0.0068059447,0.020352898,0.020352898
50.0,-55.908066889976475,41,450,15.87067699432373,22500,0.0,2.5242326,0.5422138869762421,0.005881537,0.0145667,0.0145667
50.0,-55.12847051315537,41,491,17.296782970428467,24550,0.0,2.4820561,0.49578821659088135,0.0060043735,0.01575752,0.01575752
50.0,-55.22262840223377,41,532,18.787543058395386,26600,0.0,2.450197,0.5689454972743988,0.009364348,0.02538264,0.02538264
50.0,-54.39318458972736,41,573,20.189600944519043,28650,0.0,2.3977242,0.5549619495868683,0.0076276045,0.016476166,0.016476166
50.0,-53.99779214683079,41,614,21.77878713607788,30700,0.0,2.3532043,0.5336639285087585,0.008997044,0.020065185,0.020065185
50.0,-52.50976039002719,41,655,23.323251962661743,32750,0.0,2.3441575,0.5585073828697205,0.00664176,0.019031782,0.019031782
50.0,-51.88909324879591,41,696,24.7199809551239,34800,0.0,2.2908952,0.5478202700614929,0.0077632507,0.023203915,0.023203915
50.0,-51.01784513683632,41,737,26.2545268535614,36850,0.0,2.231222,0.5517076551914215,0.008027876,0.021569442,0.021569442
50.0,-50.89788670752933,41,778,27.66462802886963,38900,0.0,2.1644673,0.5611599385738373,0.0076406505,0.023858517,0.023858517
50.0,-50.049895644731436,41,819,29.12637996673584,40950,0.0,2.0938168,0.6084128022193909,0.0065059746,0.019736774,0.019736774
50.0,-49.05233539760434,41,860,30.568572998046875,43000,0.0,2.0499325,0.6208793520927429,0.007839416,0.023638878,0.023638878
50.0,-47.37525460008705,41,901,31.9637770652771,45050,0.0,1.9981441,0.5983525216579437,0.008527403,0.02269765,0.02269765
50.0,-45.30082552590513,41,942,33.47111701965332,47100,0.0,1.9625778,0.5989561676979065,0.0066747973,0.016931731,0.016931731
50.0,-44.463153865173744,41,983,34.886237144470215,49150,0.0,1.8906556,0.6370842456817627,0.007829173,0.022874502,0.022874502
50.0,-43.48452437607546,41,1024,36.400946855545044,51200,0.0,1.856317,0.5815834105014801,0.011846195,0.020385407,0.020385407
50.0,-43.23673934016125,40,1064,37.797183990478516,53200,0.0,1.8302228,0.6806501746177673,0.008314956,0.025092088,0.025092088
50.0,-43.57949523792121,41,1105,39.31591200828552,55250,0.0,1.7950051,0.6998074054718018,0.0083973035,0.02176202,0.02176202
50.0,-43.18754249076755,41,1146,40.87559700012207,57300,0.0,1.7463143,0.6741627752780914,0.008582709,0.023745846,0.023745846
50.0,-42.23050939698886,41,1187,42.394635915756226,59350,0.0,1.6917335,0.6500691473484039,0.006561188,0.019549403,0.019549403
50.0,-41.29902100589253,41,1228,43.7992889881134,61400,0.0,1.6336366,0.6213716864585876,0.0082914885,0.01888707,0.01888707
50.0,-40.13231880543815,41,1269,45.34119200706482,63450,0.0,1.5991912,0.7204445600509644,0.008192664,0.019283034,0.019283034
50.0,-38.55697681798467,41,1310,46.76619219779968,65500,0.0,1.5366135,0.6260853707790375,0.008514749,0.021152033,0.021152033
50.0,-37.443558010562306,41,1351,48.263092041015625,67550,0.0,1.5232162,0.670480340719223,0.0032175635,0.011901818,0.011901818
50.0,-37.612888158015146,41,1392,49.69784712791443,69600,0.0,1.4878942,0.6816844642162323,0.010804998,0.02559433,0.02559433
50.0,-36.9873148319919,41,1433,51.14465403556824,71650,0.0,1.4348425,0.6764013171195984,0.008924747,0.022326846,0.022326846
50.0,-35.61964198053539,41,1474,52.64289712905884,73700,0.0,1.3987094,0.5940103232860565,0.013988797,0.018469065,0.018469065
50.0,-34.57816639261041,41,1515,54.04941511154175,75750,0.0,1.3303726,0.7486431896686554,0.011876699,0.017960377,0.017960377
50.0,-33.780298905830435,41,1556,55.553882122039795,77800,0.0,1.2696624,0.680198460817337,0.008988012,0.019499473,0.019499473
50.0,-32.42166846141909,41,1597,56.97490096092224,79850,0.0,1.221567,0.7301597595214844,0.009865529,0.019874604,0.019874604
50.0,-32.20457952175148,41,1638,58.46759486198425,81900,0.0,1.1641877,0.6660530269145966,0.009739153,0.01890319,0.01890319
50.0,-31.450653365554185,41,1679,60.083165884017944,83950,0.0,1.0850021,0.6849894523620605,0.010941947,0.018254243,0.018254243
50.0,-31.03775144529618,41,1720,61.671897172927856,86000,0.0,0.9916847,0.6844803094863892,0.012034239,0.021074742,0.021074742
50.0,-29.222435113358337,41,1761,63.15213990211487,88050,0.0,0.8982731,0.7385844588279724,0.008792301,0.018816153,0.018816153
50.0,-27.671725495618944,41,1802,64.55046200752258,90100,0.0,0.8324289,0.726941853761673,0.013542149,0.0246167,0.0246167
50.0,-26.05009744230017,41,1843,66.10346698760986,92150,0.0,0.7605245,0.6849851012229919,0.008874027,0.01629325,0.01629325
50.0,-25.188775897611293,41,1884,67.50673508644104,94200,0.0,0.677328,0.7878946363925934,0.012863675,0.014581504,0.014581504
50.0,-24.111508866461918,41,1925,68.97976398468018,96250,0.0,0.6422167,0.7402905225753784,0.0036411062,0.007595079,0.007595079
50.0,-23.698209554732742,41,1966,70.398353099823,98300,0.0,0.5556725,0.7432666718959808,0.012089303,0.02490782,0.02490782
50.0,-23.05419630374899,41,2007,71.83780002593994,100350,0.0,0.5046386,0.7845036685466766,0.0042573325,0.011706107,0.011706107
